property_name,review_id,theme,sentiment,extractor,model,evidence_snippet
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21WcWJqaFplSFZGY2paNVZFWjJkR1p1Y3pKV1lWRRAB,maintenance,positive,groq,openai/gpt-oss-120b,Friendly and cooperative staff and well maintained rooms and special thanks to Manimaran ji for helping.
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25aaFkyeENUM2hVTUc1U2VHaG5iamRtVFZWd2RrRRAB,location,positive,groq,openai/gpt-oss-120b,"It was an amazing and comfortable stay with close proximity to the temple. Especially, the service by Mr Manimaran was really great. Overall,  the experience an"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25aaFkyeENUM2hVTUc1U2VHaG5iamRtVFZWd2RrRRAB,staff,positive,groq,openai/gpt-oss-120b,"It was an amazing and comfortable stay with close proximity to the temple. Especially, the service by Mr Manimaran was really great. Overall,  the experience an"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pWWE5XaDJibDk2UkdObFYwMUxZM0Z4VlRWbU4zYxAB,location,positive,groq,openai/gpt-oss-120b,"Very great place to stay!

Comfort is great and the supervisor and his commitment is more than expectations.

The drawback is it is located on the roadside and "
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21aS05XRTBiMmcwWVVoT2JFZElkMnBVWVRSSVpVRRAB,staff,positive,groq,openai/gpt-oss-120b,Really good stay thanks for mani maran for a good takecare
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21sMk4zSk1WbEZOYUVaZlNWbFlOQzFHUTE5bVFVRRAB,staff,positive,groq,openai/gpt-oss-120b,Very nice place to stay actually feel like a home and staff was polite and handling the question In a proper way especially manimaran was great in hospitality s
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNGRYZEZVbTgxWlRFdGFqQXhTMDlUV2paaVEzYxAB,parking,positive,groq,openai/gpt-oss-120b,"Nice stay with all facilities like car parking, drinking water and all aminities. Stay is in main road.

Peaceful stay"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNGRYZEZVbTgxWlRFdGFqQXhTMDlUV2paaVEzYxAB,water,positive,groq,openai/gpt-oss-120b,"Nice stay with all facilities like car parking, drinking water and all aminities. Stay is in main road.

Peaceful stay"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2pGNGRYZEZVbTgxWlRFdGFqQXhTMDlUV2paaVEzYxAB,location,positive,groq,openai/gpt-oss-120b,"Nice stay with all facilities like car parking, drinking water and all aminities. Stay is in main road.

Peaceful stay"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25JNVJHWXdlSEkwVTJWSlMyUktVblJhTmxvNWVGRRAB,parking,positive,groq,openai/gpt-oss-120b,The stay at Season 4 rentals was very pleasant. We stayed there for a week. The room was a cozy and spacious enough for 2 of us with a small bedroom and a modul
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25JNVJHWXdlSEkwVTJWSlMyUktVblJhTmxvNWVGRRAB,location,positive,groq,openai/gpt-oss-120b,The stay at Season 4 rentals was very pleasant. We stayed there for a week. The room was a cozy and spacious enough for 2 of us with a small bedroom and a modul
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25JNVJHWXdlSEkwVTJWSlMyUktVblJhTmxvNWVGRRAB,maintenance,positive,groq,openai/gpt-oss-120b,The stay at Season 4 rentals was very pleasant. We stayed there for a week. The room was a cozy and spacious enough for 2 of us with a small bedroom and a modul
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25JNVJHWXdlSEkwVTJWSlMyUktVblJhTmxvNWVGRRAB,room_quality,positive,groq,openai/gpt-oss-120b,The stay at Season 4 rentals was very pleasant. We stayed there for a week. The room was a cozy and spacious enough for 2 of us with a small bedroom and a modul
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21ZeGVHVkNabUV4YlZSelVWbFFhVlp1V1RneU9XYxAB,food,positive,groq,openai/gpt-oss-120b,Very good experience!! Food was good and Manimaran provided very good hospitality!
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT21ZeGVHVkNabUV4YlZSelVWbFFhVlp1V1RneU9XYxAB,staff,positive,groq,openai/gpt-oss-120b,Very good experience!! Food was good and Manimaran provided very good hospitality!
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2kxelRYRkJUVmhDUWxCeFZGVkJkMEpLWkRsSFJGRRAB,room_quality,neutral,groq,openai/gpt-oss-120b,"The room and location is good.
Every thing  is available inside the room including washing machine and fridge.

The only thing is the room is very small and fee"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT2kxelRYRkJUVmhDUWxCeFZGVkJkMEpLWkRsSFJGRRAB,location,neutral,groq,openai/gpt-oss-120b,"The room and location is good.
Every thing  is available inside the room including washing machine and fridge.

The only thing is the room is very small and fee"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25OQmFtSTFhMnhGTURoVldqRk5YME53U2xGTFRuYxAB,staff,positive,groq,openai/gpt-oss-120b,"Hotel is very good and neat working staff was very polite and speaking in a good way.
Mr.Manimaran is working staff he is very helpful guy and very good person."
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,food,positive,groq,openai/gpt-oss-120b,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and o"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,location,positive,groq,openai/gpt-oss-120b,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and o"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,parking,positive,groq,openai/gpt-oss-120b,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and o"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,staff,positive,groq,openai/gpt-oss-120b,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and o"
Season 4 Rentals,Ci9DQUlRQUNvZENodHljRjlvT25SNlJYWnVkV3RDT1dkVVIxOVdlblpzWW05d2QzYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Hie guys....one of the best stays in chennai!! Rooms were neat ..main location.
Mr.manimaran at reception is very polite and friendly...
Ample car parking and o"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21RM2FUUm5hWFl4UTA1a00zazFRMGhEVUd4bmJGRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,Had a great stay at yali service apartment.good and clean room and service.special thanks to sidhhu sir.had a wonderful experience
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21RM2FUUm5hWFl4UTA1a00zazFRMGhEVUd4bmJGRRAB,staff,positive,groq,openai/gpt-oss-120b,Had a great stay at yali service apartment.good and clean room and service.special thanks to sidhhu sir.had a wonderful experience
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT25kU2JVaFRjalJ0UjNOMFZWUjZSVEZrTkdwa2NGRRAB,staff,positive,groq,openai/gpt-oss-120b,Very good service
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pOWU9FczBUVEJXUlhCbVVsaExTbkZRYkVWd05uYxAB,(none),positive,groq,openai/gpt-oss-120b,Excellent stay
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,parking,positive,groq,openai/gpt-oss-120b,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,security,positive,groq,openai/gpt-oss-120b,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,staff,positive,groq,openai/gpt-oss-120b,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,value,positive,groq,openai/gpt-oss-120b,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2toR09EUkZjMUZqUTNWamVreGxaMlJSTm5waFJHYxAB,safety,positive,groq,openai/gpt-oss-120b,"⭐⭐⭐⭐⭐ Had a wonderful stay! 😊

🎟️Budget Friendly 💸
🏨 Couple-friendly atmosphere ❤️
🚗🏍️ Safe car & bike parking available
📹 CCTV surveillance for added security
"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2t4QmFDMTFkM3BIUjNSek9UWXlOMjVPY1hRMFprRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Had a great stay. The room was clean, comfortable, and well maintained. Special thanks to Sidhu from room service—he was very kind, polite, and helpful. His exc"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2t4QmFDMTFkM3BIUjNSek9UWXlOMjVPY1hRMFprRRAB,maintenance,positive,groq,openai/gpt-oss-120b,"Had a great stay. The room was clean, comfortable, and well maintained. Special thanks to Sidhu from room service—he was very kind, polite, and helpful. His exc"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2t4QmFDMTFkM3BIUjNSek9UWXlOMjVPY1hRMFprRRAB,room_quality,positive,groq,openai/gpt-oss-120b,"Had a great stay. The room was clean, comfortable, and well maintained. Special thanks to Sidhu from room service—he was very kind, polite, and helpful. His exc"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2t4QmFDMTFkM3BIUjNSek9UWXlOMjVPY1hRMFprRRAB,staff,positive,groq,openai/gpt-oss-120b,"Had a great stay. The room was clean, comfortable, and well maintained. Special thanks to Sidhu from room service—he was very kind, polite, and helpful. His exc"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pWaExVaGpabkU1YTFRMlNVaG9NemRJVTFOTmVFRRAB,staff,positive,groq,openai/gpt-oss-120b,I stayed here with my family for 4 days and hospitality was excellent at this place. It made to feel like staying at home. Thanks to entire team and especially 
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tOTk0yWktNWGt4T0dzMlNsOWlNVkpUWWtWTE5sRRAB,staff,positive,groq,openai/gpt-oss-120b,I genuinely recommend Yali Service Apartments for families. I stayed here for a week with my family. They prioritize guests safety and ensure every need is take
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tOTk0yWktNWGt4T0dzMlNsOWlNVkpUWWtWTE5sRRAB,parking,positive,groq,openai/gpt-oss-120b,I genuinely recommend Yali Service Apartments for families. I stayed here for a week with my family. They prioritize guests safety and ensure every need is take
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tOTk0yWktNWGt4T0dzMlNsOWlNVkpUWWtWTE5sRRAB,safety,positive,groq,openai/gpt-oss-120b,I genuinely recommend Yali Service Apartments for families. I stayed here for a week with my family. They prioritize guests safety and ensure every need is take
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2xOWFdYUXpaV2gzWVU0eU5FRlBSREIzT0ZSdFVGRRAB,staff,positive,groq,openai/gpt-oss-120b,"Stayed here for doing my course in HIMT , rooms are very reasonable price and siddhu was very helpfull."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2xOWFdYUXpaV2gzWVU0eU5FRlBSREIzT0ZSdFVGRRAB,value,positive,groq,openai/gpt-oss-120b,"Stayed here for doing my course in HIMT , rooms are very reasonable price and siddhu was very helpfull."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21sVGJsVlllVkZJT0VkSGVUSmpRVXBPY1dsRlVWRRAB,(none),positive,groq,openai/gpt-oss-120b,Service is good
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pOc1FtZHljbWd0UWpabWNqUnpWRzFTYUhwbmNVRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"I had a pleasant stay at this service apartment. The rooms were clean, spacious, and well-maintained. The staff(sidhu) was friendly and responsive to our needs."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pOc1FtZHljbWd0UWpabWNqUnpWRzFTYUhwbmNVRRAB,maintenance,positive,groq,openai/gpt-oss-120b,"I had a pleasant stay at this service apartment. The rooms were clean, spacious, and well-maintained. The staff(sidhu) was friendly and responsive to our needs."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pOc1FtZHljbWd0UWpabWNqUnpWRzFTYUhwbmNVRRAB,staff,positive,groq,openai/gpt-oss-120b,"I had a pleasant stay at this service apartment. The rooms were clean, spacious, and well-maintained. The staff(sidhu) was friendly and responsive to our needs."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2pOc1FtZHljbWd0UWpabWNqUnpWRzFTYUhwbmNVRRAB,location,positive,groq,openai/gpt-oss-120b,"I had a pleasant stay at this service apartment. The rooms were clean, spacious, and well-maintained. The staff(sidhu) was friendly and responsive to our needs."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,maintenance,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,ac,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,staff,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,security,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2tkaVZYSTRhRmhEUlRGRlpHaGhVR0prWDAxVVRYYxAB,location,positive,groq,openai/gpt-oss-120b,"Overall Experience: Excellent

Rooms: Rooms are compact and clean with proper amenities. AC, TV, beds, washroom are all in proper condition. Bathrooms are well "
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21wbE4yNUNRbkV4UkZnNFlYb3RaVzAxWmpkVFFYYxAB,(extraction_missing),unknown,groq,openai/gpt-oss-120b,"I stayed at Yazhli Service Apartment as a couple, and the service was excellent. The room was neat, clean, well-maintained, and had a pleasant atmosphere. The r"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT2s1dmVXOXVTbGszZWtsemVuVnNkek5QY1RaclVFRRAB,(none),positive,groq,openai/gpt-oss-120b,Wonderful experience and kind service and Humble response
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21aelRGTnVja3Q0V1hCWU5GVnZURzV4UjNVd2NGRRAB,staff,positive,groq,openai/gpt-oss-120b,"Very good behavior of the staff, net and clean room  and cheaf room  fair."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21aelRGTnVja3Q0V1hCWU5GVnZURzV4UjNVd2NGRRAB,cleanliness,positive,groq,openai/gpt-oss-120b,"Very good behavior of the staff, net and clean room  and cheaf room  fair."
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21KR1IwdG1Ua1YyYkVKUlozZGthVE5RYVdVeE5YYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,"I had a very comfortable and pleasant stay at Yali Service Apartment. The rooms were clean, well-maintained, and had a very homely feel to them. A special menti"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21KR1IwdG1Ua1YyYkVKUlozZGthVE5RYVdVeE5YYxAB,maintenance,positive,groq,openai/gpt-oss-120b,"I had a very comfortable and pleasant stay at Yali Service Apartment. The rooms were clean, well-maintained, and had a very homely feel to them. A special menti"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT21KR1IwdG1Ua1YyYkVKUlozZGthVE5RYVdVeE5YYxAB,staff,positive,groq,openai/gpt-oss-120b,"I had a very comfortable and pleasant stay at Yali Service Apartment. The rooms were clean, well-maintained, and had a very homely feel to them. A special menti"
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT25Rd2NEWTRNME5XUlRWRE5reHdTME52UzJFNWJHYxAB,cleanliness,positive,groq,openai/gpt-oss-120b,Clean and comfortable rooms. Good service towards customers . Thanks to siddhu for our comfortable stay.
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT25Rd2NEWTRNME5XUlRWRE5reHdTME52UzJFNWJHYxAB,staff,positive,groq,openai/gpt-oss-120b,Clean and comfortable rooms. Good service towards customers . Thanks to siddhu for our comfortable stay.
Yali Service Apartment,Ci9DQUlRQUNvZENodHljRjlvT214UFNYWjZlbE5hZFVSNmVXNTVlREZ2UkRabU4xRRAB,staff,positive,groq,openai/gpt-oss-120b,"Had a great experience here . We also had a peaceful and comfortable stay .
And siddhu managed very well through out the stay"
